feature,correlation,abs_correlation,p_value
dv_d_over_ceq,-0.0019756833990561408,0.0019756833990561408,0.7920536148263263
dvc_over_seq_d,-0.001973565108032086,0.001973565108032086,0.7922714615396836
mrc5_over_dltt_d,0.0019732634668993467,0.0019732634668993467,0.792302483870223
recta_over_ceq_d,0.0019731040582229437,0.0019731040582229437,0.7923188784138543
dd5_over_cogs_d,-0.0019707483431562808,0.0019707483431562808,0.7925611649696815
wcap_pd_minus_pd_cogs,0.001969189203627485,0.001969189203627485,0.7927215343216176
fatp_over_mktcap_d,-0.001964543126701271,0.001964543126701271,0.7931994706137941
icapt_over_mktcap_pd,0.001961873238875666,0.001961873238875666,0.7934741538902161
cstkcv_d_over_icapt,0.0019582592568265504,0.0019582592568265504,0.7938460082304101
txp_over_ppent_d,-0.0019564986902397543,0.0019564986902397543,0.794027175619736
cstkcv_d_over_ceq,0.001954962952779123,0.001954962952779123,0.7941852165167003
dvc_over_mktcap,0.00195442841215475,0.00195442841215475,0.7942402274326563
sale_pd_minus_pd_invt,-0.0019542576360602024,0.0019542576360602024,0.7942578026444301
revt_pd_minus_pd_invt,-0.0019542576360602024,0.0019542576360602024,0.7942578026444301
invt_pd_minus_pd_sale,0.0019542576360601837,0.0019542576360601837,0.7942578026444301
ceqt_over_invt_pd,0.00195278915543015,0.00195278915543015,0.7944089338324146
esopct_over_seq_d,0.0019527447587149335,0.0019527447587149335,0.7944135031162771
dpvieb_over_seq_d,0.001951933427070602,0.001951933427070602,0.7944970061347956
fopo_d_over_lt,-0.0019510289299031992,0.0019510289299031992,0.7945901006126458
acox_over_mktcap_d,-0.001950994270883055,0.001950994270883055,0.7945936679162723
fiao_over_at_d,-0.0019497614367741125,0.0019497614367741125,0.7947205610130114
dd1_over_at_d,0.001947574097417961,0.001947574097417961,0.7949457127499705
pstkn,0.0019471592941837088,0.0019471592941837088,0.7949884120611947
fatc_over_seq_d,-0.0019441124475022224,0.0019441124475022224,0.7953020693519287
txc_pd_minus_pd_invt,0.0019426700169327049,0.0019426700169327049,0.795450571747206
spi_d_over_ceq,0.00194169367034574,0.00194169367034574,0.7955510936551866
dlto_d_over_lct,0.0019408896285470392,0.0019408896285470392,0.79563387809304
ppegt_pd_minus_pd_xsga,0.0019405706869827215,0.0019405706869827215,0.7956667170705197
xacc_d_over_invt,-0.0019382741829190309,0.0019382741829190309,0.7959031812393764
txp_d_over_ppent,0.001938069964694975,0.001938069964694975,0.7959242098881316
dd1_over_sale_d,-0.0019378241368970318,0.0019378241368970318,0.7959495233320275
txdbca_d_over_mktcap,-0.0019374618851987792,0.0019374618851987792,0.7959868255993736
reuna,0.0019348374048357578,0.0019348374048357578,0.7962570910266733
esopct_d_over_ceq,0.0019347939546963,0.0019347939546963,0.7962615656688149
mrc5_over_xsga_d,0.001931079483950439,0.001931079483950439,0.7966441191616873
pstkl,-0.0019306636638043648,0.0019306636638043648,0.7966869475382516
recta_d_over_cogs,0.0019276294212647112,0.0019276294212647112,0.796999485029537
cld3_d_over_cogs,-0.0019272448233941138,0.0019272448233941138,0.7970391022678024
act_over_seq,0.001927064826806164,0.001927064826806164,0.7970576438077814
nopio_over_invt,0.0019255424673508676,0.0019255424673508676,0.7972144674079851
acox_over_xsga_d,-0.0019237552905535752,0.0019237552905535752,0.797398581218812
pi_over_lct_d,0.00192340208366114,0.00192340208366114,0.7974349697012596
exre_d_over_mktcap,0.0019225121816867478,0.0019225121816867478,0.7975266521467131
mrc2_pd_minus_pd_ppent,0.0019205062130571021,0.0019205062130571021,0.7977333279706945
ceql_over_invt_d,-0.0019198616622750526,0.0019198616622750526,0.7977997393296223
lcox_over_act_pd,-0.0019098774205621098,0.0019098774205621098,0.798828653356304
dd4,0.0019076590444887485,0.0019076590444887485,0.7990573129384427
dvpa,0.0019044985206323362,0.0019044985206323362,0.7993831143596247
dvpa_over_mktcap,0.0019044985206323362,0.0019044985206323362,0.7993831143596247
dvpa_over_lt,0.0019044985206323362,0.0019044985206323362,0.7993831143596247
dvpa_over_at,0.0019044985206323362,0.0019044985206323362,0.7993831143596247
dvpa_over_ppent,0.0019044985206323362,0.0019044985206323362,0.7993831143596247
recd_pd_minus_pd_lct,0.0019032393039541253,0.0019032393039541253,0.7995129299717649
itci_over_at_d,0.0019031494562953184,0.0019031494562953184,0.7995221927902325
txdfo_over_act,-0.001900833149413249,0.001900833149413249,0.7997610015123983
tstkc_over_act,-0.00189768989516433,0.00189768989516433,0.8000850975479228
txndb_over_at_d,-0.001895713787264725,0.001895713787264725,0.8002888685740351
sppiv_over_emp,-0.0018946940668586425,0.0018946940668586425,0.8003940247661161
fato_over_lct_d,-0.001893688023880731,0.001893688023880731,0.8004977740518505
xpr_pd_minus_pd_mktcap,-0.0018928699782750692,0.0018928699782750692,0.800582138496872
dltis_d_over_mktcap,-0.0018919938594427737,0.0018919938594427737,0.8006724945709034
oancf_d_over_icapt,0.0018915362352272358,0.0018915362352272358,0.8007196914293947
esub_d_over_xsga,-0.0018905242178326852,0.0018905242178326852,0.8008240679509252
aco_over_emp_d,0.0018887273660512381,0.0018887273660512381,0.8010093987618824
exre_over_at,-0.001887430456357063,0.001887430456357063,0.8011431715267561
gdwl_over_dltt_d,-0.0018822598830890722,0.0018822598830890722,0.8016765602504066
chech_over_sale_d,-0.0018799528955616893,0.0018799528955616893,0.8019145755243557
acox_over_sale_d,-0.0018796636180494473,0.0018796636180494473,0.8019444220053694
xacc_over_at,0.0018795777408233691,0.0018795777408233691,0.8019532825250383
lcoxdr_over_at,0.0018793581858801646,0.0018793581858801646,0.801975935572006
txdbcl_over_mktcap_d,0.0018776425120698808,0.0018776425120698808,0.8021529595870904
aqc_d_over_seq,0.0018755262962235082,0.0018755262962235082,0.8023713257005652
xrd_pd_minus_pd_ppent,-0.001875113569458481,0.001875113569458481,0.8024139155652874
lco_d_over_icapt,0.001875060626992978,0.001875060626992978,0.8024193788164437
dltr_over_lct_d,-0.0018743424187618104,0.0018743424187618104,0.8024934932804207
ibcom_over_at_d,-0.0018692525401511327,0.0018692525401511327,0.8030187868434382
gp_d_over_sale,-0.001868372623374109,0.001868372623374109,0.8031096064112995
dd5_over_invt_d,0.0018672335771358405,0.0018672335771358405,0.8032271756677474
rea_over_cogs,0.0018659072788032695,0.0018659072788032695,0.8033640781868835
dm_d_over_act,0.0018645122955185448,0.0018645122955185448,0.8035080769800829
mrc4_over_sale_d,-0.0018591182737590453,0.0018591182737590453,0.8040649439407409
xsga_over_dltt_pd,0.0018582053753209934,0.0018582053753209934,0.8041591994173635
ch_over_act_pd,-0.0018558460274952417,0.0018558460274952417,0.8044028119380707
fatl_over_icapt_d,-0.0018558172207313768,0.0018558172207313768,0.804405786474204
xpr_over_seq_d,0.0018520237574706137,0.0018520237574706137,0.8047975175896
intpn_d_over_mktcap,-0.0018502271723960457,0.0018502271723960457,0.8049830586431111
dltr_d_over_xsga,0.0018469694510780585,0.0018469694510780585,0.8053195255142793
nopi_over_ceq_d,0.0018459127313365528,0.0018459127313365528,0.8054286743289777
ivst_d_over_dltt,-0.0018454848692912784,0.0018454848692912784,0.8054728693721829
pstkrv,-0.0018445539319255867,0.0018445539319255867,0.8055690305905492
ivst_over_act_d,-0.0018440114654032541,0.0018440114654032541,0.8056250660510883
txpd_pd_minus_pd_xsga,0.0018414576859368433,0.0018414576859368433,0.8058888786078741
rea_over_lt,0.0018376906578035225,0.0018376906578035225,0.8062780634621958
txndba_over_seq_pd,-0.001837295153971185,0.001837295153971185,0.8063189271312178
cld5_over_lct,-0.0018336396943735053,0.0018336396943735053,0.8066966361989119
mrc5_pd_minus_pd_ceq,-0.0018333654006660643,0.0018333654006660643,0.806724980068786
mrct_over_icapt_d,0.0018324345099098483,0.0018324345099098483,0.8068211746395585
np_over_sale_d,-0.0018294166850117114,0.0018294166850117114,0.8071330448171257
chech_pd_minus_pd_sale,-0.0018289728447014875,0.0018289728447014875,0.8071789150611843
dxd3_d_over_sale,-0.001828561597728654,0.001828561597728654,0.8072214174234547
xpr_over_mktcap_pd,-0.0018279052696358,0.0018279052696358,0.8072892500909945
mrc1_pd_minus_pd_cogs,-0.0018274609651345022,0.0018274609651345022,0.8073351705684138
donr_over_xsga_d,0.00182511034674119,0.00182511034674119,0.8075781265263936
nopi_over_cogs_pd,0.0018216042547249027,0.0018216042547249027,0.8079405447728762
txdc_over_ppent,0.0018184256071929485,0.0018184256071929485,0.8082691513136692
am_over_ppent_d,0.0018138187689238558,0.0018138187689238558,0.8087454633123602
txo_over_icapt,0.0018131793579186822,0.0018131793579186822,0.8088115791466182
ppeveb_pd_minus_pd_invt,-0.001812757874755295,0.001812757874755295,0.808855161737482
esub_d_over_sale,-0.0018124723944465764,0.0018124723944465764,0.8088846815725259
txc_over_dltt,-0.001806188888363073,0.001806188888363073,0.8095344906798895
apalch_d_over_act,-0.0018056436472974058,0.0018056436472974058,0.809590883011557
caps_over_sale_d,0.0018022886195749196,0.0018022886195749196,0.8099379032651791
pifo_over_ppent,-0.001800704781625467,0.001800704781625467,0.8101017372078152
lct_over_act_pd,-0.0017965196472209668,0.0017965196472209668,0.8105346921436886
sstk_pd_minus_pd_dltt,-0.0017953390298110908,0.0017953390298110908,0.810656838287602
capxv_pd_minus_pd_mktcap,0.0017951308132183048,0.0017951308132183048,0.8106783807605705
itci_over_ceq_d,-0.0017936255129612977,0.0017936255129612977,0.8108341261671914
rect_over_ppent_d,-0.0017894666261389922,0.0017894666261389922,0.8112644629569442
dlc_pd_minus_pd_act,-0.001786312350644309,0.001786312350644309,0.8115908865983883
cld2_over_at,0.0017861471338425998,0.0017861471338425998,0.8116079851425385
dltr_pd_minus_pd_cogs,0.0017840276315240445,0.0017840276315240445,0.8118273437053877
mrc3_over_ceq_pd,-0.0017836315314098115,0.0017836315314098115,0.8118683398505391
ao_over_icapt,0.001781949221050592,0.001781949221050592,0.8120424637978181
revt_over_act_pd,-0.0017798594519434767,0.0017798594519434767,0.8122587738374896
sale_over_act_pd,-0.0017798594519434767,0.0017798594519434767,0.8122587738374896
txditc_over_lt_pd,0.0017788247579634492,0.0017788247579634492,0.8123658793443633
lt_over_emp_d,0.0017786876403832145,0.0017786876403832145,0.8123800732227661
dd1_d_over_ppent,-0.0017779271952289128,0.0017779271952289128,0.8124587926650323
sppe_d_over_lt,0.0017752416912803065,0.0017752416912803065,0.8127368046940857
chech_d_over_mktcap,-0.0017734217044467996,0.0017734217044467996,0.8129252290195084
sstk_over_xsga_pd,-0.0017720970936058004,0.0017720970936058004,0.8130623735817458
fatc_over_lct,-0.0017668333651964813,0.0017668333651964813,0.8136074142017515
dxd3_over_invt,-0.001766360421246057,0.001766360421246057,0.8136563903127777
aqc_d_over_act,0.0017635030293909506,0.0017635030293909506,0.8139523054350314
txdba_d_over_sale,0.0017617828287098628,0.0017617828287098628,0.8141304644045559
capx_pd_minus_pd_mktcap,0.001759147067399954,0.001759147067399954,0.8144034654582312
esopct_over_ppent,-0.0017580007342301467,0.0017580007342301467,0.8145222048543367
ivch_over_ceq_d,-0.0017529064783097094,0.0017529064783097094,0.8150499291924587
aco_over_dltt_pd,0.001752475253634991,0.001752475253634991,0.8150946044897206
capxv_over_lct_d,0.0017518369248430085,0.0017518369248430085,0.8151607370792645
aco_over_at_d,-0.0017478815148311171,0.0017478815148311171,0.8155705575989436
ppent_pd_minus_pd_ceq,0.0017441719241843342,0.0017441719241843342,0.8159549545934971
ceq_pd_minus_pd_ppent,-0.001744171924184276,0.001744171924184276,0.8159549545935199
dvt_over_mktcap_d,-0.0017406159048882156,0.0017406159048882156,0.8163234797204546
oancf,0.0017401621950724898,0.0017401621950724898,0.816370502486514
oancf_over_at_d,-0.0017400855048398584,0.0017400855048398584,0.816378450775003
itci_over_act_d,-0.0017382048200015668,0.0017382048200015668,0.8165733736259578
intpn_d_over_ceq,0.0017368636465284189,0.0017368636465284189,0.8167123859621986
esopct_d_over_sale,0.0017307517587434988,0.0017307517587434988,0.8173459547383598
do_over_icapt,0.0017274633613236238,0.0017274633613236238,0.8176868850640977
exre_over_lct,-0.0017256300204974693,0.0017256300204974693,0.8178769748420753
che_pd_minus_pd_at,0.001723587058301077,0.001723587058301077,0.8180888118075408
dltr_d_over_icapt,-0.0017225913848536857,0.0017225913848536857,0.8181920590820568
cld2_d_over_cogs,-0.0017166640617219029,0.0017166640617219029,0.8188067635097094
txndb_over_dltt_d,-0.0017145848989257996,0.0017145848989257996,0.8190224134864311
dlto_over_invt_d,0.0017145459464368933,0.0017145459464368933,0.8190264537544745
xrent_over_invt_d,-0.0017144784991601659,0.0017144784991601659,0.8190334495980924
oancf_over_cogs_d,0.0017143176376358425,0.0017143176376358425,0.8190501347193251
niadj_over_ppent_d,0.0017102785783483804,0.0017102785783483804,0.8194691069440161
che_d_over_mktcap,-0.001709079871612745,0.001709079871612745,0.8195934588957487
dxd5_over_lt_d,-0.0017084008258705617,0.0017084008258705617,0.8196639040461342
lcox_over_emp,-0.0017084002873260949,0.0017084002873260949,0.8196639599160609
fatl_over_xsga,0.001707633991308301,0.001707633991308301,0.8197434582803773
invfg_d_over_xsga,-0.0017067019383315725,0.0017067019383315725,0.8198401553772413
emp_over_act,0.0017065247249002085,0.0017065247249002085,0.8198585409343451
tstkc_d_over_cogs,-0.0017061062930990257,0.0017061062930990257,0.8199019528322321
acox_d_over_cogs,0.0017039776986895968,0.0017039776986895968,0.8201228010010122
fate_over_dltt,-0.0017022192099457774,0.0017022192099457774,0.8203052603369363
niadj_d_over_cogs,-0.0017015388190471025,0.0017015388190471025,0.8203758597431156
lo_d_over_emp,-0.0016997538595857624,0.0016997538595857624,0.8205610794215632
am_over_seq,0.0016992909473673712,0.0016992909473673712,0.8206091160137228
lo_over_sale_pd,0.0016956905997616329,0.0016956905997616329,0.8209827485257172
mrc5_over_emp_d,-0.0016952609771803203,0.0016952609771803203,0.8210273360917297
exre_d_over_lt,0.001694320824096325,0.001694320824096325,0.8211249101162117
am_over_lct_d,0.0016937458214750342,0.0016937458214750342,0.8211845882720724
capx_pd_minus_pd_icapt,0.0016936206824509719,0.0016936206824509719,0.821197576291181
acox_over_lt_d,-0.0016933381071638088,0.0016933381071638088,0.8212269045987929
rea,-0.0016928488138681147,0.0016928488138681147,0.8212776886266822
xacc_d_over_lct,-0.0016922376134724196,0.0016922376134724196,0.821341126513595
dpvieb_pd_minus_pd_cogs,0.0016896428125638694,0.0016896428125638694,0.8216104598382492
tstk_d_over_emp,-0.0016885231846761094,0.0016885231846761094,0.8217266806840431
exre_over_ceq_d,0.0016856523236904984,0.0016856523236904984,0.8220247028258881
dc_over_lct,0.0016854525329124373,0.0016854525329124373,0.8220454439280427
ppeveb_over_icapt_pd,0.001684646162471431,0.001684646162471431,0.8221291578228292
mrc2_pd_minus_pd_seq,0.00168418595592097,0.00168418595592097,0.822176935385966
dd1_d_over_emp,0.0016822700711884367,0.0016822700711884367,0.8223758451234422
capx_over_lct_d,0.001681000155872875,0.001681000155872875,0.8225076957365055
aco_pd_minus_pd_cogs,0.0016788930185884982,0.0016788930185884982,0.8227264830674564
xrd_d_over_sale,-0.0016769503896430487,0.0016769503896430487,0.8229282014531519
aoloch_d_over_icapt,0.0016768983203211932,0.0016768983203211932,0.8229336083799111
dp_over_lct_pd,-0.0016709096707559889,0.0016709096707559889,0.8235555313371431
do_over_xsga,0.0016688435213549895,0.0016688435213549895,0.8237701272710501
dvpa_over_lct,0.001667057808442108,0.001667057808442108,0.8239556069187816
dvpa_over_act,0.001667057808442108,0.001667057808442108,0.8239556069187816
txdb_over_seq_pd,-0.0016661496844685053,0.0016661496844685053,0.8240499363315396
txs_over_xsga,-0.0016606632864065106,0.0016606632864065106,0.8246198780691014
fincf_d_over_emp,0.0016569889663390503,0.0016569889663390503,0.825001628006581
mrc3_over_invt_d,0.0016568757735541792,0.0016568757735541792,0.8250133890273823
dxd3_over_cogs,0.0016560110608773864,0.0016560110608773864,0.8251032361891928
dltr_d_over_cogs,0.0016514818072519756,0.0016514818072519756,0.825573881450104
txditc_pd_minus_pd_at,0.0016482893289759418,0.0016482893289759418,0.8259056569562435
cstkcv_over_mktcap_pd,0.0016474681455764934,0.0016474681455764934,0.825991002750206
emp_over_act_pd,0.0016431588601128414,0.0016431588601128414,0.826438901535043
ap_over_dltt_pd,-0.001642842432555939,0.001642842432555939,0.8264717926299074
che_pd_minus_pd_act,0.0016422959157350245,0.0016422959157350245,0.8265286010938874
esopct_d_over_icapt,0.0016392541436277756,0.0016392541436277756,0.8268447989788344
dlcch_over_icapt,0.0016377998962210857,0.0016377998962210857,0.8269959806324741
siv_d_over_ppent,-0.0016376403544947685,0.0016376403544947685,0.8270125667715447
capxv_pd_minus_pd_icapt,0.0016368105838834091,0.0016368105838834091,0.8270988319108783
dpact_over_invt_d,-0.0016359985364665227,0.0016359985364665227,0.827183256520069
lcox_pd_minus_pd_icapt,0.0016340915699576185,0.0016340915699576185,0.8273815223769502
esopct_d_over_lct,0.0016335524355804995,0.0016335524355804995,0.8274375777632227
aox_d_over_xsga,0.0016325548869976082,0.0016325548869976082,0.827541298140077
esopct_over_icapt,-0.0016269936003946365,0.0016269936003946365,0.8281195894558634
invch_over_cogs_d,-0.0016265274885981914,0.0016265274885981914,0.828168062405056
rectr_d_over_lct,-0.0016248136239848917,0.0016248136239848917,0.8283463001045777
ceq_over_lct_d,0.0016246375515886072,0.0016246375515886072,0.828364611700987
txs_over_at,-0.0016232787281228196,0.0016232787281228196,0.8285059329968212
